County_Name,pct_gop
Leelanau,49.05468591
Lenawee,57.58361477
Livingston,62.1963117
Luce,68.16770186
Mackinac,61.43232589
Macomb,53.63024837
Manistee,54.88966503
Marquette,44.52077697
Mason,58.02292264
Mecosta,60.0909674
Menominee,62.2758941
Midland,56.34158428
Missaukee,73.77071634
Monroe,58.3730314
Montcalm,63.66546167
Montmorency,69.84824281
Muskegon,46.6348523
Newaygo,67.12674187
Oakland,43.59213274
Oceana,60.72418718
Ogemaw,65.73271712
Ontonagon,60.49707602
Osceola,69.22713976
Oscoda,69.99015263
Otsego,65.97493814
Ottawa,62.20969018
Presque Isle,62.17602218
Roscommon,62.45013808
Saginaw,48.26960233
Sanilac,69.87475965
Schoolcraft,61.57552397
Shiawassee,56.49159911
St. Clair,62.91124958
St. Joseph,62.63833368
Tuscola,66.6016745
Van Buren,53.86445067
Washtenaw,26.88821107
Wayne,29.51937585
Wexford,65.44930951
Aitkin,60.05443658
Anoka,50.70565611
Becker,63.6629608
Beltrami,50.58641396
Benton,64.64768219
Big Stone,58.88603884
Blue Earth,47.11029589
Brown,63.73417258
Carlton,45.1852262
Carver,52.73311314
Cass,62.83915644
Chippewa,60.88644452
Chisago,61.45156453
Clay,46.54734094
Clearwater,69.23076923
Cook,34.4047619
Cottonwood,64.57784799
Crow Wing,62.66025641
Dakota,43.5688077
Dodge,61.7853086
Douglas,64.58863247
Faribault,63.34466349
Fillmore,57.13374636
Freeborn,55.29537322
Goodhue,54.98081291
Grant,59.74514915
Hennepin,28.50958308
Houston,53.40941512
Hubbard,63.63477195
Isanti,65.31736527
Itasca,54.63002114
Jackson,66.18375206
Kanabec,64.36923077
Kandiyohi,59.05857354
Kittson,57.08844689
Koochiching,56.53413591
Lac qui Parle,59.81747066
Lake,45.30284302
Lake of the Woods,69.05829596
Le Sueur,61.76094706
Lincoln,64.29047302
Lyon,59.82356336
Mahnomen,47.78206365
Marshall,66.91697956
Martin,67.45629955
McLeod,65.0556626
Meeker,66.42892277
Mille Lacs,64.41149212
Morrison,73.71392723
Mower,50.18479559
Murray,64.06721241
Nicollet,47.09166015
Nobles,61.67364991
Norman,52.56806931
Olmsted,44.99161169
Otter Tail,64.85875356
Pennington,59.96102533
Pine,59.66202928
Pipestone,69.84724838
Polk,61.08994421
Pope,60.26374325
Ramsey,26.29578579
Red Lake,60.98343132
Redwood,67.89584985
Renville,64.65688219
Rice,47.89086507
Rock,64.3020595
Roseau,70.18153727
Scott,53.70076623
Sherburne,64.76907672
Sibley,67.20590138
St. Louis,40.11414704
Stearns,60.28739634
Steele,58.81302521
Stevens,52.3364486
Swift,59.6215781
Todd,71.03985265
Traverse,58.62646566
Wabasha,59.4100646
Wadena,70.16246011
Waseca,62.29251488
Washington,45.10476537
Watonwan,55.68296117
Wilkin,64.92833181
Winona,46.88998917
Wright,62.57627903
Yellow Medicine,64.38225776
Adair,59.37654138
Andrew,72.92122538
Atchison,75.61513037
Audrain,69.51110226
Barry,78.24568611
Barton,83.58057991
Bates,74.80364044
Benton,75.25041736
Bollinger,85.14729229
Boone,43.38630689
Buchanan,59.93588842
Butler,79.19568245
Caldwell,74.98259457
Callaway,68.23861557
Camden,75.3809395
Cape Girardeau,73.05491525
Carroll,79.79821142
Carter,81.73821253
Cass,65.08133688
Cedar,79.94584263
Chariton,74.40686522
Christian,74.74754795
Clark,74.12545235
Clay,52.48038668
Clinton,69.21643621
Cole,66.0476101
Cooper,70.49899699
Crawford,77.86290323
Dade,80.58719312
Dallas,79.23387097
Daviess,74.89834644
DeKalb,77.12418301
Dent,82.60548834
Douglas,82.32292917
Dunklin,75.90315869
Franklin,70.77630133
Gasconade,76.16872649
Gentry,75.96439169
Greene,60.64384174
Grundy,78.45003399
Harrison,80.52688756
Henry,71.76052765
Hickory,75.02649989
Holt,82.02725724
Howard,67.55308184
Howell,79.74734424
Iron,74.48356808
Jackson,39.03143204
Jasper,72.76614293
Jefferson,65.08790307
Johnson,64.97842272
Knox,75.68291377
Laclede,80.41857259
Lafayette,69.40878912
Lawrence,78.46947343
Lewis,75.08984726
Lincoln,72.86076357
Linn,73.29504666
Livingston,76.139201
Macon,76.44808022
Madison,77.134261
Maries,79.12405514
Marion,72.99643466
McDonald,80.15304263
Mercer,85.45140886
Miller,81.34746802
Mississippi,69.69990319
Moniteau,78.49588719
Monroe,76.17554859
Montgomery,76.03244838
Morgan,76.65343165
New Madrid,71.68117519
Newton,77.51452501
Nodaway,67.58131158
Oregon,78.64493997
Osage,82.57982481
Ozark,80.84870029
Pemiscot,65.79253112
Perry,79.09986257
Pettis,70.88944306
Phelps,68.64695389
Pike,71.51186441
Platte,53.54730816
Polk,76.11787877
Pulaski,73.42111136
Putnam,82.66438941
Ralls,75.37030004
Randolph,73.0332719
Ray,65.5560683
Reynolds,79.22163588
Ripley,81.91373686
Saline,64.65116279
Schuyler,77.85825142
Scotland,77.4898374
Scott,76.36279286
Shannon,75.97336066
Shelby,77.61377614
St. Charles,60.59705383
St. Clair,75.61555076
St. Francois,70.67653961
St. Louis,39.53997374
St. Louis city,15.91877742
Ste. Genevieve,64.96039721
Stoddard,83.42370839
Stone,79.50780022
Sullivan,75.84541063
Taney,77.95204923
Texas,81.16140832
Vernon,76.09608209
Warren,70.46175314
Washington,75.9456838
Wayne,80.86441269
Webster,76.86638706
Worth,77.24665392
Wright,82.89636409
Adams,41.96004585
Alcorn,79.94722955
Amite,60.8844021
Attala,59.21016294
Benton,56.05605606
Bolivar,33.13069909
Calhoun,68.78056476
Carroll,68.99451554
Chickasaw,52.30671736
Choctaw,68.73134328
Claiborne,14.01489506
Clarke,65.96654998
Clay,41.52610442
Coahoma,27.22172352
Copiah,46.83352931
Covington,61.69510808
DeSoto,65.84455343
Forrest,55.52338367
Franklin,63.64067315
George,88.00732377
Greene,80.92018779
Grenada,56.88565409
Hancock,78.32391391
Harrison,63.96997229
Hinds,27.22316903
Holmes,16.33782825
Humphreys,25.67379828
Issaquena,42.6323319
Itawamba,87.03549927
Jackson,68.63301441
Jasper,47.61454889
Jefferson,12.6716766
Jefferson Davis,39.53823954
Jones,71.06548673
Kemper,38.3272257
Lafayette,55.35077894
Lamar,76.48372555
Lauderdale,60.66903718
Lawrence,64.3387581
Leake,56.60265529
Lee,67.85200475
Leflore,28.82082375
Lincoln,69.43987363
Lowndes,52.20573611
Madison,56.84381105
Marion,67.26382942
Marshall,44.39379507
Monroe,64.04537102
Montgomery,56.07880827
Neshoba,72.93542824
Newton,68.98999302
Noxubee,21.32538823
Oktibbeha,47.49551111
Panola,49.62299717
Pearl River,82.19975652
Perry,76.12297496
Pike,49.56182435
Pontotoc,79.94242655
Prentiss,77.46935468
Quitman,29.7643901
Rankin,75.2461047
Scott,58.19397993
Sharkey,32.13914849
Simpson,64.75998598
Smith,77.77924828
Stone,75.5339196
Sunflower,29.42802467
Tallahatchie,41.94207836
Tate,64.84326982
Tippah,78.55189763
Tishomingo,85.64380265
Tunica,24.25642507
Union,80.54334447
Walthall,57.09933999
Warren,51.51200306
Washington,31.1646421
Wayne,62.48164464
Webster,78.60270701
Wilkinson,31.26497365
Winston,55.56949037
Yalobusha,55.56289204
Yazoo,46.17873029
Beaverhead,69.35414885
Big Horn,44.18997107
Blaine,48.03510111
Broadwater,75.2018082
Carbon,62.95796049
Carter,87.12998713
Cascade,57.24305288
Chouteau,65.18864255
Custer,70.70942663
Daniels,76.57563025
Dawson,76.75122178
Deer Lodge,42.35179312
Fallon,86.56716418
Fergus,73.24455206
Flathead,65.18507282
Gallatin,44.77754989
Garfield,91.32867133
Glacier,32.15938821
Golden Valley,77.99145299
Granite,67.25312145
Hill,54.29336695
Jefferson,62.72379495
Judith Basin,72.91841884
Lake,57.78415258
Lewis and Clark,49.45544114
Liberty,73.23498419
Lincoln,72.64864865
Madison,69.66864911
McCone,81.25
Meagher,75.05154639
Mineral,66.97061803
Missoula,37.88828552
Musselshell,81.57237937
Park,53.79858657
Petroleum,86.52037618
Phillips,79.87890079
Pondera,66.34472511
Powder River,84.04966571
Powell,72.86849711
Prairie,80.90379009
Ravalli,66.50500839
Richland,80.73566085
Roosevelt,49.39759036
Rosebud,65.86237712
Sanders,72.69630387
Sheridan,67.78082192
Silver Bow,38.77930778
Stillwater,75.37375415
Sweet Grass,76.07125662
Teton,68.46961502
Toole,74.08325074
Treasure,79.36507937
Valley,69.87046632
Wheatland,74.89270386
Wibaux,86.30393996
Yellowstone,59.79899497
Alamance,55.20183645
Alexander,76.76419966
Alleghany,72.66973533
Anson,43.10178949
Ashe,71.07142857
Avery,77.24565757
Beaufort,61.35005721
Bertie,37.0575693
Bladen,54.06212285
Brunswick,63.10311501
Buncombe,41.14209669
Burke,68.39098783
Cabarrus,58.48662667
Caldwell,74.12929756
Camden,71.41121685
Carteret,71.04201089
Caswell,54.75986686
Catawba,67.631042
Chatham,43.53121801
Cherokee,77.27994228
Chowan,56.03545301
Clay,74.68139337
Cleveland,64.33151324
Columbus,60.39962509
Craven,59.60502693
Cumberland,40.66896031
Currituck,73.00974
Dare,59.35609448
Davidson,73.41729965
Davie,72.6088993
Duplin,58.98257366
Durham,18.51896136
Edgecombe,33.33874174
Forsyth,43.35599882
Franklin,54.57828908
Gaston,64.78940046
Gates,53.50975976
Graham,79.62872496
Granville,50.14858841
Greene,54.38662174
Guilford,38.66165252
Halifax,35.98729955
Harnett,60.67845623
Haywood,62.48839369
Henderson,62.55060729
Hertford,30.5049505
Hoke,43.0100297
Hyde,56.09326881
Iredell,67.09527172
Jackson,53.91024217
Johnston,63.96224853
Jones,58.36475491
Lee,55.2155941
Lenoir,52.36862745
Lincoln,72.63301985
Macon,69.422012
Madison,61.41710742
Martin,49.56125548
McDowell,74.22917625
Mecklenburg,33.41092254
Mitchell,78.32159034
Montgomery,61.75211809
Moore,63.40426423
Nash,49.3401275
New Hanover,50.27267627
Northampton,36.43069358
Onslow,65.64193339
Orange,23.01515721
Pamlico,62.38924985
Pasquotank,47.64206555
Pender,63.96645981
Perquimans,62.82031842
Person,57.58690359
Pitt,44.9644792
Polk,62.83689266
Randolph,77.27108386
Richmond,54.21251262
Robeson,51.43711664
Rockingham,63.96045826
Rowan,67.1993405
Rutherford,72.88670878
Sampson,57.57469381
Scotland,45.20119333
Stanly,73.98051
Stokes,76.53052024
Surry,74.20332881
Swain,59.46171849
Transylvania,59.86811927
Tyrrell,56.94117647
Union,63.9648249
Vance,36.95982188
Wake,37.89231612
Warren,32.6187889
Washington,41.86426819
Watauga,46.99850534
Wayne,54.9132948
Wilkes,76.55621839
Wilson,46.31181337
Yadkin,79.62536023
Yancey,64.91639478
Adams,74.95854063
Barnes,60.07995431
Benson,47.78350515
Billings,83.10810811
Bottineau,72.21414024
Bowman,81.68456755
Burke,85.25703201
Burleigh,69.3326791
Cass,50.42445468
Cavalier,68.8674454
Dickey,69.81450253
Divide,72.45155855
Dunn,79.71805366
Eddy,64.80721903
Emmons,85.3496682
Foster,72.80753384
Golden Valley,84.18259023
Grand Forks,54.9459796
Grant,80.67597355
Griggs,67.92301524
Hettinger,81.83980967
Kidder,81.44329897
LaMoure,69.73995272
Logan,84.17475728
McHenry,74.09750651
McIntosh,76.95010541
McKenzie,79.69090118
McLean,73.51133308
Mercer,81.39789658
Morton,72.80504277
Mountrail,63.63182839
Nelson,60.50767414
Oliver,82.53493014
Pembina,71.25767863
Pierce,70.94059406
Ramsey,61.63280951
Ransom,52.17954251
Renville,77.92828685
Richland,63.79356568
Rolette,33.04205352
Sargent,55.00505561
Sheridan,83.20413437
Sioux,21.7502124
Slope,84.54332553
Stark,80.21460999
Steele,54.57317073
Stutsman,67.47836587
Towner,64.46789798
Traill,58.56625259
Walsh,65.83755228
Ward,69.2490972
Wells,76.2329932
Williams,80.07821853
Adams,69.88308533
Antelope,84.37888199
Arthur,90.11406844
Banner,91.02564103
Blaine,87.22044728
Boone,80.18835019
Box Butte,74.56416719
Boyd,85.63922942
Brown,87.39708676
Buffalo,70.44000586
Burt,66.98836219
Butler,78.3852836
Cass,66.52391149
Cedar,81.03211009
Chase,87.57428417
Cherry,85.10707333
Cheyenne,79.01072445
Clay,79.81836529
Colfax,68.44262295
Cuming,77.60782347
Custer,84.09546365
Dakota,55.48973688
Dawes,71.52040246
Dawson,69.9387226
Deuel,82.80450358
Dixon,74.38046647
Dodge,65.08456448
Douglas,46.53146936
Dundy,86.72286617
Fillmore,72.94199375
Franklin,81.21980676
Frontier,84.42748092
Furnas,82.72138229
Gage,64.26831743
Garden,81.74976482
Garfield,84.60743802
Gosper,79.2
Grant,93.14720812
Greeley,78.19742489
Hall,66.28381229
Hamilton,76.76458588
Harlan,82.30088496
Hayes,92.35294118
Hitchcock,84.44444444
Holt,85.86061458
Hooker,85.74879227
Howard,77.21433401
Jefferson,69.59183673
Johnson,65.72403706
Kearney,77.69895126
Keith,81.1913815
Keya Paha,89.10505837
Kimball,80.50122249
Knox,78.33046048
Lancaster,46.57519472
Lincoln,76.50886819
Logan,88.69179601
Loup,84.55497382
Madison,75.36543422
McPherson,89.86013986
Merrick,78.60803885
Morrill,82.54847645
Nance,78.61163227
Nemaha,68.1383855
Nuckolls,79.37761263
Otoe,66.39648303
Pawnee,73.82039574
Perkins,84.76727786
Phelps,83.14167932
Pierce,85.25139665
Platte,77.34035737
Polk,79.55082742
Red Willow,83.22465916
Richardson,73.21331151
Rock,86.63303909
Saline,59.41605839
Sarpy,57.403479
Saunders,70.63596905
Scotts Bluff,71.62288593
Seward,70.29920041
Sheridan,85.45808967
Sherman,73.59948487
Sioux,84.90832158
Stanton,79.07569141
Thayer,76.27248374
Thomas,88.88888889
Thurston,49.92607196
Valley,81.49171271
Washington,69.67120181
Wayne,71.52406417
Webster,78.24540605
Wheeler,82.13507625
York,74.90409207
Belknap,56.04724044
Carroll,50.35612291
Cheshire,41.08081792
Coos,52.12061619
Grafton,37.97063817
Hillsborough,47.48459325
Merrimack,45.9539899
Rockingham,50.52763889
Strafford,42.80455844
Sullivan,48.8484684
Atlantic,45.28362557
Bergen,42.50908286
Burlington,40.79174103
Camden,32.21782187
Cape May,58.37105943
Cumberland,45.6693953
Essex,20.69958107
Gloucester,48.37774952
Hudson,22.64614621
Hunterdon,54.63857641
Mercer,30.14462401
Middlesex,38.5544172
Monmouth,53.07184548
Morris,50.38256285
Ocean,65.52705784
Passaic,37.80453625
Salem,55.63312799
Somerset,41.90626844
Sussex,62.93799079
Union,30.80520546
Warren,60.67668552
Bernalillo,34.78605653
Catron,71.78853755
Chaves,63.83749194
Cibola,39.86206897
Colfax,48.73837981
Curry,66.95005314
De Baca,68.32779623
Dona Ana,36.19958456
Eddy,67.22327511
Grant,41.56574052
Guadalupe,32.66998342
Harding,59.01328273
Hidalgo,49.34640523
Lea,70.85036559
Lincoln,66.49728997
Los Alamos,31.91754554
Luna,48.00552105
McKinley,23.53422154
Mora,27.254014
Otero,59.86962722
Quay,62.1971831
Rio Arriba,24.26356064
Roosevelt,66.01195559
Sandoval,42.49055234
San Juan,61.3048641
San Miguel,21.59069593
Santa Fe,20.25912503
Sierra,58.45193995
Socorro,38.36589698
Taos,17.95382166
Torrance,59.12
Union,71.91943128
Valencia,48.17184644
Carson City,52.46642149
Churchill,71.58010241
Clark,41.75101023
Douglas,62.45201105
Elko,73.022378
Esmeralda,77.77777778
Eureka,84.66042155
Humboldt,70.27825276
Lander,75.75631993
Lincoln,78.37711069
Lyon,67.35544146
Mineral,59.03855784
Nye,67.98693344
Pershing,70.78708375
Storey,63.17435496
Washoe,45.16824189
White Pine,72.17068646
Albany,35.20024832
Allegany,68.44719771
Bronx,9.592678978
Broome,49.03228299
Cattaraugus,64.45910017
Cayuga,53.75780109
Chautauqua,59.57352018
Chemung,57.31284832
Chenango,60.86236405
Clinton,46.44795264
Columbia,46.80242157
Cortland,49.97286149
Delaware,61.94172573
Dutchess,48.3889217
Erie,45.35366134
Essex,48.2459049
Franklin,50.40929496
Fulton,65.22005827
Genesee,65.34766791
Greene,61.19031215
Hamilton,66.77827381
Herkimer,64.56452743
Jefferson,58.21731897
Kings,17.90886982
Lewis,67.06749418
Livingston,61.2537066
Madison,54.39909463
Monroe,40.25155858
Montgomery,60.66636082
Nassau,45.94004159
New York,9.965875732
Niagara,57.23604651
Oneida,57.81153131
Onondaga,40.77734135
Ontario,51.07208795
Orange,51.24508891
Orleans,69.26204999
Oswego,58.63288156
Otsego,53.35302293
Putnam,57.12442855
Queens,22.0965486
Rensselaer,48.38993196
Richmond,57.18113259
Rockland,46.10829171
Saratoga,49.08107485
Schenectady,44.24540395
Schoharie,64.49143849
Schuyler,61.48640627
Seneca,52.79327414
St. Lawrence,52.48335894
Steuben,65.38712115
Suffolk,52.48401841
Sullivan,55.17371459
Tioga,60.94570928
Tompkins,25.55699791
Ulster,42.73342495
Warren,51.81369704
Washington,57.00638364
Wayne,59.93496912
Westchester,32.13766757
Wyoming,72.997543
Yates,57.71587744
Adams,76.33553286
Allen,66.89219464
Ashland,71.31760405
Ashtabula,57.16044111
Athens,38.71013922
Auglaize,79.3088364
Belmont,67.88158627
Brown,74.49187523
Butler,62.01149494
Carroll,70.79722027
Champaign,69.97783713
Clark,57.54948004
Clermont,68.38422062
Clinton,74.39779006
Columbiana,68.68164645
Coshocton,69.38707306
Crawford,70.92824297
Cuyahoga,30.8444353
Darke,78.792
Defiance,64.5012644
Delaware,55.60384012
Erie,52.54832562
Fairfield,61.18766125
Fayette,71.76666359
Franklin,34.67174799
Fulton,64.84801624
Gallia,76.00095329
Geauga,60.68819764
Greene,59.65617269
Guernsey,69.10126269
Hamilton,43.03088608
Hancock,67.51760563
Hardin,71.09205926
Harrison,72.18228867
Henry,66.82759125
Highland,76.28460817
Hocking,66.18716535
Holmes,79.25713758
Huron,65.46934079
Jackson,72.64899162
Jefferson,65.93504753
Knox,66.85033132
Lake,55.52531253
Lawrence,70.29172608
Licking,62.14939735
Logan,74.19431618
Lorain,47.81857831
Lucas,38.65841698
Madison,67.55998568
Mahoning,46.80439966
Marion,64.57813475
Medina,60.21821844
Meigs,72.9968119
Mercer,80.6943467
Miami,70.5520042
Monroe,71.50762788
Montgomery,48.39156916
Morgan,68.6009539
Morrow,72.4206104
Muskingum,65.12963525
Noble,75.59148936
Ottawa,56.98187839
Paulding,71.91811807
Perry,68.12316515
Pickaway,69.21138826
Pike,66.61165639
Portage,52.69576033
Preble,75.0964591
Putnam,79.9695437
Richland,66.6275889
Ross,61.58867208
Sandusky,58.36455567
Scioto,66.65541225
Seneca,62.00332183
Shelby,78.52877542
Stark,56.38563101
Summit,43.82344351
Trumbull,51.18578126
Tuscarawas,65.11923768
Union,66.33626051
Van Wert,76.03062426
Vinton,70.44316707
Warren,66.472071
Washington,68.64307395
Wayne,65.13285273
Williams,69.11087496
Wood,50.94803089
Wyandot,70.661793
Adair,73.48484848
Alfalfa,85.59397163
Atoka,81.32746901
Beaver,88.82431828
Beckham,83.50378536
Blaine,76.03480095
Bryan,75.85480944
Caddo,69.33376178
Canadian,72.34208145
Carter,74.19737765
Cherokee,60.60532541
Choctaw,77.54198192
Cimarron,89.32219127
Cleveland,57.14011306
Coal,79.06393648
Comanche,58.92505538
Cotton,78.93927748
Craig,74.05676705
Creek,74.8245675
Custer,74.23796411
Delaware,75.22959184
Dewey,87.4443455
Ellis,88.17086528
Garfield,73.7506915
Garvin,78.27366822
Grady,77.69690434
Grant,83.04545455
Greer,78.16455696
Harmon,73.23076923
Harper,88.01346801
Haskell,78.09463456
Hughes,74.85082873
Jackson,76.46682039
Jefferson,81.23667377
Johnston,77.00574856
Kay,72.45013397
Kingfisher,84.12542871
Kiowa,74.31928919
Latimer,76.39506173
Le Flore,77.59753474
Lincoln,77.40875652
Logan,71.84399409
Love,77.10588857
Major,86.49602824
Marshall,76.58100966
Mayes,73.51069246
McClain,78.0984619
McCurtain,80.69847792
McIntosh,69.12540839
Murray,75.52941176
Muskogee,62.12127475
Noble,76.11909651
Nowata,78.3809299
Okfuskee,70.96364099
Oklahoma,51.69018563
Okmulgee,64.1051422
Osage,66.30239679
Ottawa,71.37376006
Pawnee,74.31452884
Payne,59.98053984
Pittsburg,73.85507246
Pontotoc,70.33886864
Pottawatomie,70.13416217
Pushmataha,79.87954495
Roger Mills,87.94084187
Rogers,75.65509135
Seminole,69.87051793
Sequoyah,75.41733047
Stephens,79.2016102
Texas,79.96880957
Tillman,71.84035477
Tulsa,58.39826085
Wagoner,73.50380849
Washington,71.19056196
Washita,83.21089023
Woods,80.35470668
Woodward,83.57322065
Baker,72.65007666
Benton,28.58898128
Clackamas,43.40822243
Clatsop,42.92322943
Columbia,51.70873709
Coos,58.64285478
Crook,72.07423956
Curry,58.84239086
Deschutes,48.20608496
Douglas,66.43037975
Gilliam,67.4493063
Grant,76.40853512
Harney,75.42857143
Hood River,31.04112492
Jackson,51.14511172
Jefferson,60.14198783
Josephine,62.38002488
Klamath,68.98084815
Lake,78.68379654
Lane,36.56998321
Lincoln,41.19409195
Linn,59.72333894
Malheur,71.76884422
Marion,49.03794087
Morrow,67.635999
Multnomah,17.62484557
Polk,49.50850662
Sherman,73.85554425
Tillamook,48.91033859
Umatilla,64.23265431
Union,67.21219414
Wallowa,67.63227197
Wasco,50.84881344
Washington,32.71201634
Wheeler,73.61111111
Yamhill,50.06871177
Adams,66.29258772
Allegheny,40.03401884
Armstrong,74.47940616
Beaver,58.30381092
Bedford,82.773145
Berks,52.91416099
Blair,71.54471545
Bradford,70.69963384
Bucks,47.83607534
Butler,66.70651005
Cambria,67.32926687
Cameron,73.86363636
Carbon,65.1578984
Centre,46.55410245
Chester,43.34807247
Clarion,71.76362908
Clearfield,73.13410009
Clinton,65.37502527
Columbia,64.09481329
Crawford,67.23842196
Cumberland,57.05235165
Dauphin,46.57344806
Delaware,37.41117571
Elk,70.04475242
Erie,48.76151484
Fayette,64.36566466
Forest,70.05838199
Franklin,71.46009085
Fulton,84.17618271
Greene,69.50183885
Huntingdon,73.70229791
Indiana,66.05173876
Jefferson,78.34079025
Juniata,79.15785426
Lackawanna,46.81915515
Lancaster,57.34661365
Lawrence,62.44112933
Lebanon,65.87444403
Lehigh,45.9286027
Luzerne,58.3947985
Lycoming,70.53525271
McKean,71.660673
Mercer,60.55974513
Mifflin,77.03273206
Monroe,48.08018925
Montgomery,37.61570473
Montour,61.79261863
Northampton,49.99754859
Northumberland,69.8235681
Perry,73.80986149
Philadelphia,15.49747364
Pike,61.51691859
Potter,80.32660409
Schuylkill,70.01912351
Snyder,71.69534072
Somerset,76.53792331
Sullivan,73.16919192
Susquehanna,69.24479167
Tioga,74.58174686
Union,60.94827586
Venango,69.03511948
Warren,68.27054017
Washington,60.79839084
Wayne,68.27185334
Westmoreland,64.06239683
Wyoming,67.44242229
York,62.48147948
Bristol,36.08602325
Kent,47.86111355
Newport,37.66253364
Providence,37.35081756
Washington,42.19763092
Abbeville,62.86833271
Aiken,61.49412221
Allendale,22.0234768
Anderson,69.8777025
Bamberg,35.46408394
Barnwell,51.56662095
Beaufort,54.94846778
Berkeley,56.03593558
Calhoun,50.11253806
Charleston,42.78248507
Cherokee,69.71131746
Chester,51.20405577
Chesterfield,55.90845399
Clarendon,47.8094484
Colleton,52.71313331
Darlington,50.52301255
Dillon,48.19596443
Dorchester,55.92430719
Edgefield,58.75987633
Fairfield,35.76253111
Florence,51.06110438
Georgetown,54.9953996
Greenville,59.36277012
Greenwood,59.02447552
Hampton,39.60654992
Horry,67.32287575
Jasper,42.90939786
Kershaw,60.48138528
Lancaster,60.9499703
Laurens,63.34516884
Lee,34.38964242
Lexington,65.55582004
Marion,38.22184708
Marlboro,41.11851637
McCormick,50.83413231
Newberry,59.6070259
Oconee,71.86400239
Orangeburg,30.67432516
Pickens,73.85975323
Richland,31.14108619
Saluda,64.55193364
Spartanburg,63.00116729
Sumter,42.52860516
Union,58.39331513
Williamsburg,32.3144395
York,58.40423187
Aurora,69.22530206
Beadle,65.78558771
Bennett,57.96344648
Bon Homme,70.78009415
Brookings,53.21766562
Brown,59.65990194
Brule,68.40034965
Buffalo,34.89795918
Butte,77.19742292
Campbell,84.71720818
Charles Mix,69.38537722
Clark,68.73868437
Clay,41.60583942
Codington,66.53526438
Corson,50.04255319
Custer,69.7625106
Davison,64.85160966
Day,59.228249
Deuel,65.67307692
Dewey,42.35500879
Douglas,83.36448598
Edmunds,74.71324296
Fall River,70.47431939
Faulk,76.74418605
Grant,66.8444694
Gregory,76.51841224
Haakon,89.65517241
Hamlin,74.25778421
Hand,76.51265127
Hanson,74.62612164
Harding,90.24707412
Hughes,63.30600759
Hutchinson,74.79940565
Hyde,78.69565217
Jackson,65.93607306
Jerauld,67.01137539
Jones,80.64516129
Kingsbury,65.85652685
Lake,59.50486295
Lawrence,62.58233407
Lincoln,61.42840157
Lyman,68.75439831
Marshall,54.23728814
McCook,69.34673367
McPherson,78.45206684
Meade,72.63574563
Mellette,58.8579795
Miner,66.35338346
Minnehaha,53.72014873
Moody,59.01023891
Oglala,8.321823204
Pennington,62.42852056
Perkins,83.00124533
Potter,80.07490637
Roberts,55.12094699
Sanborn,72.92965272
Spink,62.82616062
Stanley,73.2610083
Sully,78.86178862
Todd,22.91764706
Tripp,78.66920152
Turner,70.77108434
Union,66.9791007
Walworth,76.5442067
Yankton,58.79783694
Ziebach,48.04177546
Anderson,64.59980486
Bedford,74.86928105
Benton,74.58082885
Bledsoe,77.87096774
Blount,72.10360856
Bradley,77.51875391
Campbell,78.85476647
Cannon,75.59916965
Carroll,74.81854253
Carter,80.48873434
Cheatham,71.38342919
Chester,78.90721649
Claiborne,80.22604147
Clay,73.31277835
Cocke,80.86389164
Coffee,72.42523247
Crockett,73.83958411
Cumberland,77.61046467
Davidson,34.2669954
Decatur,78.21717282
DeKalb,74.4092219
Dickson,70.96514313
Dyer,76.5613243
Fayette,67.5748472
Fentress,82.50581316
Franklin,70.43940598
Gibson,70.71956477
Giles,71.61870504
Grainger,82.88040075
Greene,78.91532928
Grundy,76.33684211
Hamblen,76.96681083
Hamilton,55.75314697
Hancock,82.63795424
Hardeman,53.14866912
Hardin,80.5307066
Hawkins,80.26964337
Haywood,44.10902696
Henderson,79.8073142
Henry,73.58578412
Hickman,73.24143262
Houston,68.87835703
Humphreys,69.02927581
Jackson,72.61074882
Jefferson,77.70875013
Johnson,82.36729713
Knox,58.97604677
Lake,68.88324873
Lauderdale,56.28024891
Lawrence,79.31408864
Lewis,77.78743751
Lincoln,78.1838734
Loudon,75.47202197
Macon,83.57810414
Madison,56.45853194
Marion,70.90103397
Marshall,71.6277846
Maury,67.81396145
McMinn,78.49042474
McNairy,78.11659193
Meigs,77.40663419
Monroe,78.36363636
Montgomery,56.42655121
Moore,79.46001367
Morgan,81.46758703
Obion,77.9268592
Overton,73.88651617
Perry,75.90192644
Pickett,77.38597164
Polk,78.17484663
Putnam,70.40952593
Rhea,79.02430111
Roane,73.50787766
Robertson,71.71437024
Rutherford,60.48555174
Scott,84.85188825
Sequatchie,78.24245633
Sevier,79.07683803
Shelby,34.63739337
Smith,74.02159244
Stewart,73.14026122
Sullivan,76.13932509
Sumner,70.49099606
Tipton,72.27879514
Trousdale,66.80458307
Unicoi,79.06782026
Union,80.98001289
Van Buren,75.29995863
Warren,70.29119056
Washington,69.17285625
Wayne,86.16912016
Weakley,74.22280861
White,78.32446809
Williamson,65.10028653
Wilson,69.82908716
Anderson,77.95937704
Andrews,79.67925294
Angelina,72.53431537
Aransas,73.85115124
Archer,88.66245022
Armstrong,90.85545723
Atascosa,63.19735391
Austin,78.6372909
Bailey,75.28026906
Bandera,79.88837756
Bastrop,57.74867257
Baylor,84.91957105
Bee,56.07708678
Bell,55.0856924
Bexar,40.98044837
Blanco,74.29881813
Borden,90.4109589
